row	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test	disagreement_score
1874	5	2	t17	This entire article leads with the climate change stuff and sticks with it, even while admitting authorities aren't sure exactly why the increase happened.	neutral	neutral	neutral	neutral	neutral	disagrees	neutral	disagrees	0.1417151092643143	0.0019979599842537	0.8562869307514318	5_2_t17	False	-4.754887502163468
1875	5	2	t18	Bernie Sanders would make population control part of his agenda to fight global warming.	agrees	neutral	agrees	neutral	agrees	agrees	neutral	neutral	0.0029916318512455	0.2402847303825127	0.7567236377662417	5_2_t18	False	-4.0
1877	5	2	t2	The heat is coming, the floods are coming.	agrees	agrees	agrees	agrees	neutral	agrees	agrees	agrees	0.0014808883264691	0.9819809102132786	0.0165382014602522	5_2_t2	False	-5.825742227201615
1878	5	2	t20	It is not the time to talk about climate change, and that those who did are merely trying to score political points.	agrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9951999288868996	0.0037246420214413	0.0010754290916592	5_2_t20	False	-5.825742227201615
1879	5	2	t21	Precipitation patterns in California will shift with warming.	neutral	agrees	agrees	agrees	neutral	neutral	neutral	agrees	0.0033515179573609	0.550908920779764	0.4457395612628749	5_2_t21	False	-4.0
1880	5	2	t22	The frightening speed of climate change is particularly visible in the Arctic.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0007082753185502	0.9982873058099272	0.0010044188715226	5_2_t22	False	-24.0
1881	5	2	t23	A number of countries around the world, including Canada and Norway, have made plans to reduce emissions at home while expanding fossil-fuel production for sale abroad.	neutral	neutral	agrees	disagrees	agrees	neutral	neutral	neutral	0.0331913999547993	0.0644064201562425	0.9024021798889582	5_2_t23	False	-0.30998015622252084
1882	5	2	t24	No one can say they are happy about climate change.	neutral	agrees	agrees	neutral	agrees	agrees	neutral	agrees	0.0030762564876189	0.730209176953952	0.266714566558429	5_2_t24	False	-4.18226398830014
1883	5	2	t25	The conditions that we are observing right now are a function of climate change and climate change will get worse.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0016268531857478	0.9760956268595132	0.0222775199547388	5_2_t25	False	-5.825742227201615
1884	5	2	t26	The pope is greatly encouraged by the involvement of young people in the battle against climate change.	agrees	neutral	agrees	neutral	agrees	agrees	neutral	agrees	0.0033088844863527	0.5719863858204713	0.424704729693176	5_2_t26	False	-4.18226398830014
1885	5	2	t27	Greenhouse gas emissions decreased during Trump's first year in office.	disagrees	neutral	neutral	disagrees	neutral	disagrees	neutral	neutral	0.1706325848423159	0.0020699023181224	0.8272975128395617	5_2_t27	False	-4.18226398830014
1886	5	2	t28	Abrupt climate change could bring the planet to the edge of anarchy as countries develop a nuclear threat to defend and secure dwindling food, water and energy supplies.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006810888951494	0.9982811004756804	0.00103781062917	5_2_t28	False	-24.0
1887	5	2	t29	A changing climate means dramatic risks for the world -- and for investments too.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006892768602626	0.9982768894785848	0.0010338336611526	5_2_t29	False	-24.0
1888	5	2	t3	Unlike the 1920s, climate change is a huge factor exacerbating inequality today.	agrees	agrees	disagrees	neutral	agrees	agrees	neutral	agrees	0.0378755171053627	0.7670912388303106	0.1950332440643266	5_2_t3	False	-0.30998015622252084
1889	5	2	t30	Mnuchin did not believe there are just a few years left to prevent a climate catastrophe.	neutral	neutral	neutral	neutral	agrees	agrees	neutral	neutral	0.0018059277186165	0.0471082686506268	0.9510858036307568	5_2_t30	False	-4.754887502163468
1890	5	2	t31	The planet is more sensitive to increased carbon dioxide emissions than previously thought.	agrees	agrees	agrees	neutral	agrees	neutral	agrees	agrees	0.0026133460160012	0.8929806104975352	0.1044060434864635	5_2_t31	False	-4.754887502163468
1891	5	2	t32	"Even ""the best climate models fall many orders of magnitude short of the power and intricacy needed to effectively predict the long-term climate patterns that emerge from the interactions of... planetary systems, ""such as air currents, cloud patterns, resonant temperature cycles, energy storage and release mechanisms, and many more."	disagrees	neutral	neutral	disagrees	neutral	neutral	neutral	disagrees	0.267650550838292	0.0022707764671633	0.7300786726945446	5_2_t32	False	-4.18226398830014
1892	5	2	t33	Ninety-seven percent of climate scientists agree that climate-warming trends over the past century are extremely likely due to human activities.	agrees	neutral	agrees	neutral	agrees	agrees	neutral	neutral	0.0029381041565976	0.2395758680423465	0.7574860278010558	5_2_t33	False	-4.0
1893	5	2	t34	The climate hysteria movement is not about science.	neutral	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.9632647256237656	0.0012329861433367	0.0355022882328973	5_2_t34	False	-4.754887502163468
1894	5	2	t35	Ocasio-Cortez is the first person to demand an overhaul of the economy due to climate alarmism.	neutral	neutral	agrees	neutral	neutral	agrees	disagrees	neutral	0.0554590355097746	0.0804871965338858	0.8640537679563395	5_2_t35	False	-0.30998015622252084
1895	5	2	t36	We need climate cash in order to avoid a climate crash.	agrees	neutral	neutral	neutral	agrees	agrees	agrees	neutral	0.0030760742103194	0.3145430957847838	0.6823808300048967	5_2_t36	False	-4.0
1896	5	2	t37	At this point there can be no shadow of a doubt that our own excesses and emissions and inaction politically and as a country and a democracy, where each of us comprise the government, have led to the warming we've seen so far--one degree Celsius just since 1980.	agrees	agrees	neutral	agrees	neutral	agrees	agrees	agrees	0.0023318320984029	0.9167398673673688	0.0809283005342283	5_2_t37	False	-4.754887502163468
1897	5	2	t38	In the real world, climate change is far too challenging a threat to be ended by one person -- or even one battle that doesn't include all of the major powers.	agrees	agrees	agrees	neutral	agrees	agrees	neutral	neutral	0.0035343421671148	0.5506366447896938	0.4458290130431913	5_2_t38	False	-4.18226398830014
1898	5	2	t39	Trump no longer believes climate change is a hoax.	neutral	neutral	agrees	neutral	agrees	agrees	neutral	neutral	0.0024743263900663	0.1354628748666892	0.8620627987432443	5_2_t39	False	-4.18226398830014
1899	5	2	t4	Climate change threatens every living thing on this planet and the urgency of the moment can not be overstated.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006791922146864	0.9982624091916708	0.0010583985936426	5_2_t4	False	-24.0
1900	5	2	t40	The death of 200 reindeer earlier this year in the Arctic archipelago Svalbard is caused by climate change, according to the Norwegian Polar Institute, which cited starvation.	agrees	neutral	agrees	neutral	agrees	neutral	neutral	neutral	0.0022128158593919	0.0962506950841136	0.9015364890564944	5_2_t40	False	-4.18226398830014
1901	5	2	t41	Oil will make climate change worse, and that the pipeline could break and spill oil into waterways like Montana's Missouri River.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0006818340107861	0.9983010698462008	0.0010170961430128	5_2_t41	False	-24.0
1902	5	2	t42	It is the third time in 40 years in which warming halted ozone depletion.	agrees	disagrees	neutral	disagrees	neutral	disagrees	neutral	neutral	0.3769160423819896	0.01445212553395	0.6086318320840605	5_2_t42	False	-0.025062498798072874
1903	5	2	t43	Strengthening Australia's carbon emission reduction targets will damage the economy.	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	neutral	0.9148888009645456	0.0015903924858524	0.083520806549602	5_2_t43	False	-4.754887502163468
1904	5	2	t44	A carbon pricing policy is essential if humanity wants to use the resources of creation wisely.	neutral	agrees	neutral	agrees	neutral	agrees	agrees	agrees	0.0028737251256919	0.8303291904962214	0.1667970843780866	5_2_t44	False	-4.18226398830014
1906	5	2	t46	It will be extremely difficult for the world to rapidly reduce its greenhouse gas emissions.	neutral	agrees	neutral	neutral	neutral	neutral	neutral	neutral	0.0014286813634515	0.0227817806820071	0.9757895379545414	5_2_t46	False	-5.825742227201615
1907	5	2	t47	The world needs an open dialogue about climate change to heal the gap between sceptics and believers since time is running out to cut the emissions that drive global warming.	agrees	agrees	agrees	neutral	agrees	agrees	agrees	agrees	0.0016579076110802	0.9751886942362232	0.0231533981526965	5_2_t47	False	-5.825742227201615
1908	5	2	t48	Global warming is an election-winning issue.	neutral	neutral	disagrees	disagrees	neutral	agrees	neutral	neutral	0.1058231495656346	0.021713346517311	0.8724635039170544	5_2_t48	False	-0.30998015622252084
1909	5	2	t49	The methane-laden Arctic permafrost is not in danger of thawing, and the Antarctic ice sheets are stable.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9990436246328958	0.0003770927928387	0.0005792825742655	5_2_t49	False	-24.0
1910	5	2	t5	Climate change has been driven by runaway human consumption, much of which is based on want (comfort, convenience, entertainment), not need.	agrees	agrees	neutral	agrees	agrees	agrees	agrees	agrees	0.0015333972873245	0.9797748697156008	0.0186917329970745	5_2_t5	False	-5.825742227201615
1912	5	2	t7	Climate change is not a true crisis.	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	0.9990194936240664	0.0003878041045208	0.0005927022714126	5_2_t7	False	-24.0
1913	5	2	t8	"Not acting on climate change is a ""kind of sin,"" as though God had a political program, and that program involved handing power over to Pete Buttigieg."	agrees	agrees	neutral	neutral	agrees	disagrees	neutral	agrees	0.0464265865157443	0.5600565037368881	0.3935169097473677	5_2_t8	False	-0.025062498798072874
1914	5	2	t9	Sanders repeatedly requested and received the use of a carbon-spewing private jet for himself and his traveling staff when he served as a surrogate campaigner for Hillary Clinton.	agrees	neutral	neutral	disagrees	neutral	agrees	agrees	agrees	0.0496200724162672	0.5610162683896687	0.3893636591940642	5_2_t9	False	-0.025062498798072874
1915	5	3	s0	Global warming is a hoax.	neutral	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees	disagrees				5_3_s0	False	-5.825742227201615
1916	5	3	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	disagrees	agrees	agrees	agrees	neutral	neutral	neutral	neutral				5_3_s1	False	-0.025062498798072874
1917	5	3	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	agrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral				5_3_s2	False	-5.825742227201615
1918	5	3	s3	Global warming is happening and it will be dangerous to human health and welfare.	neutral	agrees	agrees	agrees	agrees	agrees	agrees	agrees				5_3_s3	False	-5.825742227201615
1919	5	3	s4	Some icebergs are cute.	disagrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral				5_3_s4	False	-5.825742227201615
1920	5	3	t0	His plans will speed up destruction of the rainforest, which is a bulwark against global climate change.	agrees	agrees	neutral	agrees	agrees	agrees	neutral	agrees	0.0025402359873935	0.8919603572671395	0.1054994067454669	5_3_t0	False	-4.754887502163468
1921	5	3	t1	The bottom line is that while yes, we've seen some changes in our climate over the past century, with improved crop yields, better health, reduced deaths from weather disasters, and increasingly less impoverishment worldwide, it is hard to argue that an increase of about 1 degree Centigrade has been detrimental to humanity.	agrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees	0.9625422034145482	0.0036118068854304	0.0338459897000213	5_3_t1	False	-0.9433583328525625
1922	5	3	t10	I no longer know what to say to students and postdocs regarding how to navigate the CRAZINESS in the field of climate science.	disagrees	disagrees	neutral	disagrees	neutral	neutral	neutral	neutral	0.2656089541021101	0.0040070662794057	0.7303839796184841	5_3_t10	False	-4.18226398830014
1923	5	3	t11	While the planet is in the midst of a warming trend of several hundred years, the Earth has not warmed at all since she was born.	agrees	disagrees	neutral	disagrees	disagrees	disagrees	neutral	disagrees	0.8808441214208926	0.0051262943812623	0.114029584197845	5_3_t11	False	-0.30998015622252084
1924	5	3	t12	So either you tell us how to achieve this mitigation or explain to future generations and those already affected by the climate emergency why we should abandon our climate commitments.	disagrees	agrees	agrees	agrees	agrees	agrees	neutral	neutral	0.003851218131117	0.9091304077297228	0.0870183741391601	5_3_t12	False	-0.30998015622252084
1925	5	3	t13	Democrats tend to be much more concerned with climate than Republicans.	agrees	neutral	neutral	neutral	neutral	neutral	neutral	neutral	0.0006395550425089	0.0012310566298826	0.9981293883276084	5_3_t13	False	-5.825742227201615
1927	5	3	t15	The earth's climate has always changed and coast lines and life-forms come and go.	agrees	disagrees	disagrees	disagrees	disagrees	neutral	neutral	disagrees	0.9348192492529028	0.0042438119097392	0.0609369388373576	5_3_t15	False	-0.30998015622252084
1928	5	3	t16	"Instead, climate change alarmists should use terms like ""global meltdown"" and ""climate chaos"" to convey the urgency of the situation."	disagrees	agrees	agrees	agrees	neutral	agrees	disagrees	agrees	0.0517489802620811	0.896934796009621	0.0513162237282979	5_3_t16	False	-0.30998015622252084
